schema_version,record_kind,analysis_model,method,amplitude_numerator,amplitude_denominator,amplitude,table_layout,visibility_table_sha256,requested_oracle_budget,logical_lookup_oracle_calls,oracle_domain_size,requested_budget_ge_domain_size,realized_calls_ge_domain_size,replicate,case_seed,sampling_seed,desired_accuracy,requested_confidence_level,status,error,evaluation_schedule,shots_per_circuit,total_shots,distinct_circuits,sampler_jobs,state_preparation_applications,inverse_state_preparation_applications,grover_iterations,good_state_markings,per_circuit_good_probabilities,per_circuit_good_counts,estimate,signed_error,absolute_error,squared_error,confidence_interval_low,confidence_interval_high,confidence_interval_level,confidence_interval_method,confidence_interval_covers_truth,maximum_log_likelihood,maximizing_grid_index,maximizing_grid_ties,mle_grid_points,classical_samples,classical_successes,sampling
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,236,322267208,2504040449,0.05,0.95,ok,,,,,,,,,,,,,0.13333333333333333,0.008333333333333331,0.008333333333333331,6.944444444444442e-05,0.08111392144662206,0.21143506830139186,0.95,wilson_score,True,,,,,105,14,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,237,3598118997,2242118445,0.05,0.95,ok,,"[0,1,2,4,8]",3,15,5,1,60,45,45,45,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[1,3,3,0,0]",0.12890625,0.00390625,0.00390625,1.52587890625e-05,0.1044921875,0.155517578125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-3.3097810899013256,1056,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,237,3598118997,1490130856,0.05,0.95,ok,,,,,,,,,,,,,0.12380952380952381,-0.0011904761904761862,0.0011904761904761862,1.4172335600906928e-06,0.0738016422092698,0.2003719966231081,0.95,wilson_score,True,,,,,105,13,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,238,1562189411,1456770468,0.05,0.95,ok,,"[0,1,2,4,8]",3,15,5,1,60,45,45,45,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[1,2,3,0,0]",0.125,0.0,0.0,0.0,0.1016845703125,0.1512451171875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-4.624561757952671,1024,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,238,1562189411,3990505969,0.05,0.95,ok,,,,,,,,,,,,,0.13333333333333333,0.008333333333333331,0.008333333333333331,6.944444444444442e-05,0.08111392144662206,0.21143506830139186,0.95,wilson_score,True,,,,,105,14,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,239,3488452758,254636907,0.05,0.95,ok,,"[0,1,2,4,8]",3,15,5,1,60,45,45,45,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[0,2,3,0,0]",0.1234130859375,-0.0015869140625,0.0015869140625,2.518296241760254e-06,0.1004638671875,0.1497802734375,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-2.6713669200278,1011,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,239,3488452758,1375491991,0.05,0.95,ok,,,,,,,,,,,,,0.10476190476190476,-0.020238095238095236,0.020238095238095236,0.00040958049886621303,0.059510872563431134,0.17791206443767477,0.95,wilson_score,True,,,,,105,11,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,240,3961587773,2194712221,0.05,0.95,ok,,"[0,1,2,4,8]",3,15,5,1,60,45,45,45,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[1,3,3,0,0]",0.12890625,0.00390625,0.00390625,1.52587890625e-05,0.1044921875,0.155517578125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-3.3097810899013256,1056,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,240,3961587773,3191955905,0.05,0.95,ok,,,,,,,,,,,,,0.14285714285714285,0.01785714285714285,0.01785714285714285,0.00031887755102040787,0.08852480839364589,0.22239953227000397,0.95,wilson_score,True,,,,,105,15,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,241,1133279384,1872156323,0.05,0.95,ok,,"[0,1,2,4,8]",3,15,5,1,60,45,45,45,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[0,2,3,0,0]",0.1234130859375,-0.0015869140625,0.0015869140625,2.518296241760254e-06,0.1004638671875,0.1497802734375,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-2.6713669200278,1011,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,241,1133279384,485314582,0.05,0.95,ok,,,,,,,,,,,,,0.1523809523809524,0.027380952380952395,0.027380952380952395,0.0007497165532879826,0.09602664318525665,0.23327304839402924,0.95,wilson_score,True,,,,,105,16,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,242,3077037564,3537670518,0.05,0.95,ok,,"[0,1,2,4,8]",3,15,5,1,60,45,45,45,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[1,3,3,0,0]",0.12890625,0.00390625,0.00390625,1.52587890625e-05,0.1044921875,0.155517578125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-3.3097810899013256,1056,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,242,3077037564,3373620886,0.05,0.95,ok,,,,,,,,,,,,,0.12380952380952381,-0.0011904761904761862,0.0011904761904761862,1.4172335600906928e-06,0.0738016422092698,0.2003719966231081,0.95,wilson_score,True,,,,,105,13,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,243,732532970,2281895895,0.05,0.95,ok,,"[0,1,2,4,8]",3,15,5,1,60,45,45,45,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[0,3,3,0,0]",0.127197265625,0.002197265625,0.002197265625,4.827976226806641e-06,0.1031494140625,0.154052734375,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-1.3914902201817982,1042,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,243,732532970,2009113050,0.05,0.95,ok,,,,,,,,,,,,,0.13333333333333333,0.008333333333333331,0.008333333333333331,6.944444444444442e-05,0.08111392144662206,0.21143506830139186,0.95,wilson_score,True,,,,,105,14,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,244,3634200203,3117552349,0.05,0.95,ok,,"[0,1,2,4,8]",3,15,5,1,60,45,45,45,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[1,3,3,0,0]",0.12890625,0.00390625,0.00390625,1.52587890625e-05,0.1044921875,0.155517578125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-3.3097810899013256,1056,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,244,3634200203,2427728132,0.05,0.95,ok,,,,,,,,,,,,,0.10476190476190476,-0.020238095238095236,0.020238095238095236,0.00040958049886621303,0.059510872563431134,0.17791206443767477,0.95,wilson_score,True,,,,,105,11,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,245,1336387347,3529878339,0.05,0.95,ok,,"[0,1,2,4,8]",3,15,5,1,60,45,45,45,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[0,3,3,0,0]",0.127197265625,0.002197265625,0.002197265625,4.827976226806641e-06,0.1031494140625,0.154052734375,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-1.3914902201817982,1042,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,245,1336387347,2658180174,0.05,0.95,ok,,,,,,,,,,,,,0.12380952380952381,-0.0011904761904761862,0.0011904761904761862,1.4172335600906928e-06,0.0738016422092698,0.2003719966231081,0.95,wilson_score,True,,,,,105,13,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,246,951582149,3559316518,0.05,0.95,ok,,"[0,1,2,4,8]",3,15,5,1,60,45,45,45,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[1,1,3,0,0]",0.121337890625,-0.003662109375,0.003662109375,1.341104507446289e-05,0.09912109375,0.147216796875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-5.857312302094131,994,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,246,951582149,525008673,0.05,0.95,ok,,,,,,,,,,,,,0.1619047619047619,0.03690476190476191,0.03690476190476191,0.001361961451247166,0.1036128755259963,0.24406216696892563,0.95,wilson_score,True,,,,,105,17,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,247,837862636,1789145246,0.05,0.95,ok,,"[0,1,2,4,8]",3,15,5,1,60,45,45,45,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[0,3,3,0,0]",0.127197265625,0.002197265625,0.002197265625,4.827976226806641e-06,0.1031494140625,0.154052734375,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-1.3914902201817982,1042,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,247,837862636,1201683065,0.05,0.95,ok,,,,,,,,,,,,,0.14285714285714285,0.01785714285714285,0.01785714285714285,0.00031887755102040787,0.08852480839364589,0.22239953227000397,0.95,wilson_score,True,,,,,105,15,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,248,317504047,682168507,0.05,0.95,ok,,"[0,1,2,4,8]",3,15,5,1,60,45,45,45,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[0,3,3,0,0]",0.127197265625,0.002197265625,0.002197265625,4.827976226806641e-06,0.1031494140625,0.154052734375,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-1.3914902201817982,1042,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,248,317504047,2026279942,0.05,0.95,ok,,,,,,,,,,,,,0.05714285714285714,-0.06785714285714287,0.06785714285714287,0.004604591836734695,0.026449634437321692,0.11909654798560419,0.95,wilson_score,False,,,,,105,6,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,249,1056781331,508166343,0.05,0.95,ok,,"[0,1,2,4,8]",3,15,5,1,60,45,45,45,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[0,3,3,0,0]",0.127197265625,0.002197265625,0.002197265625,4.827976226806641e-06,0.1031494140625,0.154052734375,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-1.3914902201817982,1042,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,249,1056781331,3990664827,0.05,0.95,ok,,,,,,,,,,,,,0.08571428571428572,-0.039285714285714285,0.039285714285714285,0.0015433673469387754,0.045749478754151834,0.15492275641568204,0.95,wilson_score,True,,,,,105,9,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,250,1955862979,520412475,0.05,0.95,ok,,"[0,1,2,4,8]",3,15,5,1,60,45,45,45,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[0,2,3,0,1]",0.1072998046875,-0.0177001953125,0.0177001953125,0.00031329691410064697,0.08984375,0.1546630859375,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-4.258689101689981,879,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,250,1955862979,195458272,0.05,0.95,ok,,,,,,,,,,,,,0.12380952380952381,-0.0011904761904761862,0.0011904761904761862,1.4172335600906928e-06,0.0738016422092698,0.2003719966231081,0.95,wilson_score,True,,,,,105,13,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,251,1503760966,1084067007,0.05,0.95,ok,,"[0,1,2,4,8]",3,15,5,1,60,45,45,45,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[1,2,3,0,0]",0.125,0.0,0.0,0.0,0.1016845703125,0.1512451171875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-4.624561757952671,1024,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,251,1503760966,1578133056,0.05,0.95,ok,,,,,,,,,,,,,0.08571428571428572,-0.039285714285714285,0.039285714285714285,0.0015433673469387754,0.045749478754151834,0.15492275641568204,0.95,wilson_score,True,,,,,105,9,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,252,1363619010,3808263816,0.05,0.95,ok,,"[0,1,2,4,8]",3,15,5,1,60,45,45,45,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[0,3,3,0,0]",0.127197265625,0.002197265625,0.002197265625,4.827976226806641e-06,0.1031494140625,0.154052734375,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-1.3914902201817982,1042,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,252,1363619010,2950098584,0.05,0.95,ok,,,,,,,,,,,,,0.12380952380952381,-0.0011904761904761862,0.0011904761904761862,1.4172335600906928e-06,0.0738016422092698,0.2003719966231081,0.95,wilson_score,True,,,,,105,13,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,253,2505435480,149471891,0.05,0.95,ok,,"[0,1,2,4,8]",3,15,5,1,60,45,45,45,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[0,2,3,0,0]",0.1234130859375,-0.0015869140625,0.0015869140625,2.518296241760254e-06,0.1004638671875,0.1497802734375,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-2.6713669200278,1011,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,253,2505435480,1273352821,0.05,0.95,ok,,,,,,,,,,,,,0.09523809523809523,-0.029761904761904767,0.029761904761904767,0.0008857709750566896,0.05255630986343321,0.16649127622203666,0.95,wilson_score,True,,,,,105,10,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,254,9469532,4139654204,0.05,0.95,ok,,"[0,1,2,4,8]",3,15,5,1,60,45,45,45,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[1,3,3,0,0]",0.12890625,0.00390625,0.00390625,1.52587890625e-05,0.1044921875,0.155517578125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-3.3097810899013256,1056,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,254,9469532,99826007,0.05,0.95,ok,,,,,,,,,,,,,0.13333333333333333,0.008333333333333331,0.008333333333333331,6.944444444444442e-05,0.08111392144662206,0.21143506830139186,0.95,wilson_score,True,,,,,105,14,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,255,3003923943,1542546376,0.05,0.95,ok,,"[0,1,2,4,8]",3,15,5,1,60,45,45,45,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[0,2,3,0,1]",0.1072998046875,-0.0177001953125,0.0177001953125,0.00031329691410064697,0.08984375,0.1546630859375,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-4.258689101689981,879,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,128,105,64,True,True,255,3003923943,2503574755,0.05,0.95,ok,,,,,,,,,,,,,0.08571428571428572,-0.039285714285714285,0.039285714285714285,0.0015433673469387754,0.045749478754151834,0.15492275641568204,0.95,wilson_score,True,,,,,105,9,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,0,574738928,4066643943,0.05,0.95,ok,,"[0,1,2,4,8]",7,35,5,1,140,105,105,105,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[1,6,7,0,0]",0.126220703125,0.001220703125,0.001220703125,1.4901161193847656e-06,0.110107421875,0.1435546875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-6.48825865321676,1034,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,0,574738928,2434305340,0.05,0.95,ok,,,,,,,,,,,,,0.10612244897959183,-0.018877551020408168,0.018877551020408168,0.00035636193252811346,0.07345538914844585,0.15095037942941558,0.95,wilson_score,True,,,,,245,26,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,1,2617536372,928032925,0.05,0.95,ok,,"[0,1,2,4,8]",7,35,5,1,140,105,105,105,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[1,6,7,0,0]",0.126220703125,0.001220703125,0.001220703125,1.4901161193847656e-06,0.110107421875,0.1435546875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-6.48825865321676,1034,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,1,2617536372,1366647698,0.05,0.95,ok,,,,,,,,,,,,,0.1346938775510204,0.009693877551020413,0.009693877551020413,9.397126197417753e-05,0.09754246727778737,0.18312402275038464,0.95,wilson_score,True,,,,,245,33,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,2,3805150766,46510085,0.05,0.95,ok,,"[0,1,2,4,8]",7,35,5,1,140,105,105,105,"[0.12500000000000003,0.7812500000000001,0.9453124999999999,0.01220703125000009,0.019456863403320264]","[1,5,7,0,0]",0.1246337890625,-0.0003662109375,0.0003662109375,1.341104507446289e-07,0.1087646484375,0.141845703125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-7.770825222544788,1021,1,8193,,,
