schema_version,record_kind,method,execution_model,amplitude_numerator,amplitude_denominator,amplitude,table_layout,visibility_table_sha256,requested_oracle_budget,logical_lookup_oracle_calls,oracle_domain_size,requested_budget_ge_domain_size,realized_calls_ge_domain_size,evaluation_schedule,shots_per_circuit,total_shots,repeat,warmup,sampling_seed,status,error,runtime_warnings,classical_samples,classical_successes,sampling,estimate,signed_error,absolute_error,confidence_interval_low,confidence_interval_high,confidence_interval_level,confidence_interval_method,estimator_runtime_ms,confidence_interval_postprocessing_ms,operational_method_runtime_ms,audit_end_to_end_ms,runtime_execution_sequence,runtime_phase_pair_sequence,runtime_pair_id,runtime_within_pair_position,runtime_paired_method_order,runtime_order_seed,runtime_order_phase_seed,runtime_order_phase,state_preparation_applications,inverse_state_preparation_applications,grover_iterations,good_state_markings,distinct_circuits,sampler_jobs,oracle_synthesis_ms,sampler_algorithm_setup_ms,analysis_copy_transpilation_ms,max_transpiled_quantum_depth,max_transpiled_quantum_gate_count,schedule_transpiled_quantum_gate_count,shot_weighted_transpiled_quantum_gate_count,per_circuit_transpiled_metrics,transpilation_basis_gates,transpilation_optimization_level,transpilation_target
1.0,actual_runtime_and_circuit_metrics,qiskit_statevector_mlae,Qiskit StatevectorSampler finite-shot CPU simulation of synthesized circuits; not a QPU,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,64,35,64,True,False,"[0,1,2,4,8]",1,5,2,False,1293943722,ok,,[],,,,0.7994420595265855,-0.18493294047341446,0.18493294047341446,0.40891142981709994,0.9557706746848198,0.95,qiskit_mlae_likelihood_ratio,11415.672167,101.166834,11522.840959,13581.949375,303,109,measured-0109,1,mc_then_qiskit,20260802,3841747339,measured,20,15,15,15,5,1,5.991708,0.006125,2059.103625,227715,346651,713205,713205,"[{""grover_power"":0,""max_transpiled_quantum_depth"":13299,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":8568,""measure"":1,""u"":11667},""qubits"":7,""transpiled_quantum_gate_count"":20235},{""grover_power"":1,""max_transpiled_quantum_depth"":40101,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":25840,""measure"":1,""u"":35197},""qubits"":7,""transpiled_quantum_gate_count"":61037},{""grover_power"":2,""max_transpiled_quantum_depth"":66903,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":43112,""measure"":1,""u"":58727},""qubits"":7,""transpiled_quantum_gate_count"":101839},{""grover_power"":4,""max_transpiled_quantum_depth"":120507,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":77656,""measure"":1,""u"":105787},""qubits"":7,""transpiled_quantum_gate_count"":183443},{""grover_power"":8,""max_transpiled_quantum_depth"":227715,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":146744,""measure"":1,""u"":199907},""qubits"":7,""transpiled_quantum_gate_count"":346651}]","[""u"",""cx""]",0,none; all-to-all analysis without a backend target or coupling map
1.0,actual_runtime_and_circuit_metrics,qiskit_statevector_mlae,Qiskit StatevectorSampler finite-shot CPU simulation of synthesized circuits; not a QPU,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,"[0,1,2,4,8]",7,35,0,False,1900632268,ok,,[],,,,0.1307830070664088,0.005783007066408802,0.005783007066408802,0.11610868258168525,0.1468114245618882,0.95,qiskit_mlae_likelihood_ratio,2054.710833,101.323875,2157.196334,2436.999917,304,110,measured-0110,0,qiskit_then_mc,20260802,3841747339,measured,140,105,105,105,5,1,1.152709,0.005333,279.798792,30548,46822,95910,671370,"[{""grover_power"":0,""max_transpiled_quantum_depth"":1700,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":1088,""measure"":1,""u"":1510},""qubits"":7,""transpiled_quantum_gate_count"":2598},{""grover_power"":1,""max_transpiled_quantum_depth"":5306,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":3400,""measure"":1,""u"":4726},""qubits"":7,""transpiled_quantum_gate_count"":8126},{""grover_power"":2,""max_transpiled_quantum_depth"":8912,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":5712,""measure"":1,""u"":7942},""qubits"":7,""transpiled_quantum_gate_count"":13654},{""grover_power"":4,""max_transpiled_quantum_depth"":16124,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":10336,""measure"":1,""u"":14374},""qubits"":7,""transpiled_quantum_gate_count"":24710},{""grover_power"":8,""max_transpiled_quantum_depth"":30548,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":19584,""measure"":1,""u"":27238},""qubits"":7,""transpiled_quantum_gate_count"":46822}]","[""u"",""cx""]",0,none; all-to-all analysis without a backend target or coupling map
1.0,actual_runtime_and_circuit_metrics,classical_monte_carlo,Python table MC,8,64,0.125,contiguous_prefix_visible_then_blocked,407b84e032b28972b59fe5732c4e37776624a39308e563a5604359ca2b16ec23,256,245,64,True,True,,,,0,False,2701641806,ok,,[],245,34,with_replacement,0.13877551020408163,0.013775510204081631,0.013775510204081631,0.10103763901685535,0.18766609693278957,0.95,wilson_score,0.068291,0.006916,0.075291,0.075291,305,110,measured-0110,1,qiskit_then_mc,20260802,3841747339,measured,,,,,,,,,,,,,,,,,
1.0,actual_runtime_and_circuit_metrics,classical_monte_carlo,Python table MC,1,64,0.015625,contiguous_prefix_visible_then_blocked,16abab341fb7f370e27e4dadcf81766dd0dfd0ae64469477bb2cf6614938b2af,64,35,64,True,False,,,,0,False,2546120197,ok,,[],35,0,with_replacement,0.0,-0.015625,0.015625,0.0,0.09890099232440398,0.95,wilson_score,0.01575,0.001709,0.0175,0.0175,306,111,measured-0111,0,mc_then_qiskit,20260802,3841747339,measured,,,,,,,,,,,,,,,,,
1.0,actual_runtime_and_circuit_metrics,qiskit_statevector_mlae,Qiskit StatevectorSampler finite-shot CPU simulation of synthesized circuits; not a QPU,1,64,0.015625,contiguous_prefix_visible_then_blocked,16abab341fb7f370e27e4dadcf81766dd0dfd0ae64469477bb2cf6614938b2af,64,35,64,True,False,"[0,1,2,4,8]",1,5,0,False,3856178891,ok,,[],,,,0.06103733870496559,0.04541233870496559,0.04541233870496559,0.004805839090581723,0.7136336291793814,0.95,qiskit_mlae_likelihood_ratio,870.314083,102.097334,973.063917,1027.485792,307,111,measured-0111,1,mc_then_qiskit,20260802,3841747339,measured,20,15,15,15,5,1,0.643791,0.005083,54.417334,5320,8317,16635,16635,"[{""grover_power"":0,""max_transpiled_quantum_depth"":216,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":136,""measure"":1,""u"":197},""qubits"":7,""transpiled_quantum_gate_count"":333},{""grover_power"":1,""max_transpiled_quantum_depth"":854,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":544,""measure"":1,""u"":787},""qubits"":7,""transpiled_quantum_gate_count"":1331},{""grover_power"":2,""max_transpiled_quantum_depth"":1492,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":952,""measure"":1,""u"":1377},""qubits"":7,""transpiled_quantum_gate_count"":2329},{""grover_power"":4,""max_transpiled_quantum_depth"":2768,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":1768,""measure"":1,""u"":2557},""qubits"":7,""transpiled_quantum_gate_count"":4325},{""grover_power"":8,""max_transpiled_quantum_depth"":5320,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":3400,""measure"":1,""u"":4917},""qubits"":7,""transpiled_quantum_gate_count"":8317}]","[""u"",""cx""]",0,none; all-to-all analysis without a backend target or coupling map
1.0,actual_runtime_and_circuit_metrics,qiskit_statevector_mlae,Qiskit StatevectorSampler finite-shot CPU simulation of synthesized circuits; not a QPU,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,128,105,64,True,True,"[0,1,2,4,8]",3,15,3,False,3588538131,ok,,[],,,,0.9862552750002196,0.001880275000219589,0.001880275000219589,0.426542988372457,0.9931876889694845,0.95,qiskit_mlae_likelihood_ratio,11156.132291,99.31825,11259.980833,13546.121791,308,112,measured-0112,0,qiskit_then_mc,20260802,3841747339,measured,60,45,45,45,5,1,4.520708,0.005709,2286.135666,227715,346651,713205,2139615,"[{""grover_power"":0,""max_transpiled_quantum_depth"":13299,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":8568,""measure"":1,""u"":11667},""qubits"":7,""transpiled_quantum_gate_count"":20235},{""grover_power"":1,""max_transpiled_quantum_depth"":40101,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":25840,""measure"":1,""u"":35197},""qubits"":7,""transpiled_quantum_gate_count"":61037},{""grover_power"":2,""max_transpiled_quantum_depth"":66903,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":43112,""measure"":1,""u"":58727},""qubits"":7,""transpiled_quantum_gate_count"":101839},{""grover_power"":4,""max_transpiled_quantum_depth"":120507,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":77656,""measure"":1,""u"":105787},""qubits"":7,""transpiled_quantum_gate_count"":183443},{""grover_power"":8,""max_transpiled_quantum_depth"":227715,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":146744,""measure"":1,""u"":199907},""qubits"":7,""transpiled_quantum_gate_count"":346651}]","[""u"",""cx""]",0,none; all-to-all analysis without a backend target or coupling map
1.0,actual_runtime_and_circuit_metrics,classical_monte_carlo,Python table MC,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,128,105,64,True,True,,,,3,False,950991413,ok,,[],105,104,with_replacement,0.9904761904761905,0.00610119047619051,0.00610119047619051,0.9480137413881103,0.9983168307671438,0.95,wilson_score,0.038959,0.007042,0.046084,0.046084,309,112,measured-0112,1,qiskit_then_mc,20260802,3841747339,measured,,,,,,,,,,,,,,,,,
1.0,actual_runtime_and_circuit_metrics,classical_monte_carlo,Python table MC,64,64,1.0,contiguous_prefix_visible_then_blocked,7c8975e1e60a5c8337f28edf8c33c3b180360b7279644a9bc1af3c51e6220bf5,128,105,64,True,True,,,,3,False,2135822217,ok,,[],105,105,with_replacement,1.0,0.0,0.0,0.9647059230708901,1.0,0.95,wilson_score,0.03,0.0045,0.0345,0.0345,310,113,measured-0113,0,mc_then_qiskit,20260802,3841747339,measured,,,,,,,,,,,,,,,,,
1.0,actual_runtime_and_circuit_metrics,qiskit_statevector_mlae,Qiskit StatevectorSampler finite-shot CPU simulation of synthesized circuits; not a QPU,64,64,1.0,contiguous_prefix_visible_then_blocked,7c8975e1e60a5c8337f28edf8c33c3b180360b7279644a9bc1af3c51e6220bf5,128,105,64,True,True,"[0,1,2,4,8]",3,15,3,False,2270841029,ok,,"[""RuntimeWarning: divide by zero encountered in scalar divide""]",,,,1.0,0.0,0.0,0.998513464700856,1.0,0.95,qiskit_mlae_likelihood_ratio,703.70625,99.621959,803.878292,824.072875,311,113,measured-0113,1,mc_then_qiskit,20260802,3841747339,measured,60,45,45,45,5,1,0.540167,0.005542,20.18975,1716,2775,5225,15675,"[{""grover_power"":0,""max_transpiled_quantum_depth"":1,""operation_counts_including_non_gates"":{""barrier"":1,""measure"":1,""u"":7},""qubits"":7,""transpiled_quantum_gate_count"":7},{""grover_power"":1,""max_transpiled_quantum_depth"":218,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":136,""measure"":1,""u"":217},""qubits"":7,""transpiled_quantum_gate_count"":353},{""grover_power"":2,""max_transpiled_quantum_depth"":432,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":272,""measure"":1,""u"":427},""qubits"":7,""transpiled_quantum_gate_count"":699},{""grover_power"":4,""max_transpiled_quantum_depth"":860,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":544,""measure"":1,""u"":847},""qubits"":7,""transpiled_quantum_gate_count"":1391},{""grover_power"":8,""max_transpiled_quantum_depth"":1716,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":1088,""measure"":1,""u"":1687},""qubits"":7,""transpiled_quantum_gate_count"":2775}]","[""u"",""cx""]",0,none; all-to-all analysis without a backend target or coupling map
1.0,actual_runtime_and_circuit_metrics,qiskit_statevector_mlae,Qiskit StatevectorSampler finite-shot CPU simulation of synthesized circuits; not a QPU,64,64,1.0,contiguous_prefix_visible_then_blocked,7c8975e1e60a5c8337f28edf8c33c3b180360b7279644a9bc1af3c51e6220bf5,1024,1015,64,True,True,"[0,1,2,4,8]",29,145,2,False,1415414703,ok,,"[""RuntimeWarning: divide by zero encountered in scalar divide""]",,,,1.0,0.0,0.0,0.9998390136762528,1.0,0.95,qiskit_mlae_likelihood_ratio,699.854417,100.462291,800.829208,821.239042,312,114,measured-0114,0,qiskit_then_mc,20260802,3841747339,measured,580,435,435,435,5,1,0.502417,0.005708,20.40675,1716,2775,5225,151525,"[{""grover_power"":0,""max_transpiled_quantum_depth"":1,""operation_counts_including_non_gates"":{""barrier"":1,""measure"":1,""u"":7},""qubits"":7,""transpiled_quantum_gate_count"":7},{""grover_power"":1,""max_transpiled_quantum_depth"":218,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":136,""measure"":1,""u"":217},""qubits"":7,""transpiled_quantum_gate_count"":353},{""grover_power"":2,""max_transpiled_quantum_depth"":432,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":272,""measure"":1,""u"":427},""qubits"":7,""transpiled_quantum_gate_count"":699},{""grover_power"":4,""max_transpiled_quantum_depth"":860,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":544,""measure"":1,""u"":847},""qubits"":7,""transpiled_quantum_gate_count"":1391},{""grover_power"":8,""max_transpiled_quantum_depth"":1716,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":1088,""measure"":1,""u"":1687},""qubits"":7,""transpiled_quantum_gate_count"":2775}]","[""u"",""cx""]",0,none; all-to-all analysis without a backend target or coupling map
1.0,actual_runtime_and_circuit_metrics,classical_monte_carlo,Python table MC,64,64,1.0,contiguous_prefix_visible_then_blocked,7c8975e1e60a5c8337f28edf8c33c3b180360b7279644a9bc1af3c51e6220bf5,1024,1015,64,True,True,,,,2,False,1313799192,ok,,[],1015,1015,with_replacement,1.0,0.0,0.0,0.9962295813667217,1.0,0.95,wilson_score,0.241583,0.007917,0.249542,0.249542,313,114,measured-0114,1,qiskit_then_mc,20260802,3841747339,measured,,,,,,,,,,,,,,,,,
1.0,actual_runtime_and_circuit_metrics,classical_monte_carlo,Python table MC,32,64,0.5,contiguous_prefix_visible_then_blocked,037d6dfb3a369a41e01100fdd53c35ee3fb69ddec5830d61e1138d066a4c2285,128,105,64,True,True,,,,1,False,1946448707,ok,,[],105,46,with_replacement,0.4380952380952381,-0.06190476190476191,0.06190476190476191,0.3470436416061139,0.5335165774422521,0.95,wilson_score,0.029917,0.002084,0.032042,0.032042,314,115,measured-0115,0,mc_then_qiskit,20260802,3841747339,measured,,,,,,,,,,,,,,,,,
1.0,actual_runtime_and_circuit_metrics,qiskit_statevector_mlae,Qiskit StatevectorSampler finite-shot CPU simulation of synthesized circuits; not a QPU,32,64,0.5,contiguous_prefix_visible_then_blocked,037d6dfb3a369a41e01100fdd53c35ee3fb69ddec5830d61e1138d066a4c2285,128,105,64,True,True,"[0,1,2,4,8]",3,15,1,False,728003035,ok,,[],,,,0.48790659149346066,-0.012093408506539338,0.012093408506539338,0.463872753944933,0.5157172494974035,0.95,qiskit_mlae_likelihood_ratio,5991.822417,100.486125,6094.882625,7140.166792,315,115,measured-0115,1,mc_then_qiskit,20260802,3841747339,measured,60,45,45,45,5,1,2.564666,0.005667,1045.280542,117044,177926,365830,1097490,"[{""grover_power"":0,""max_transpiled_quantum_depth"":6788,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":4352,""measure"":1,""u"":5958},""qubits"":7,""transpiled_quantum_gate_count"":10310},{""grover_power"":1,""max_transpiled_quantum_depth"":20570,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":13192,""measure"":1,""u"":18070},""qubits"":7,""transpiled_quantum_gate_count"":31262},{""grover_power"":2,""max_transpiled_quantum_depth"":34352,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":22032,""measure"":1,""u"":30182},""qubits"":7,""transpiled_quantum_gate_count"":52214},{""grover_power"":4,""max_transpiled_quantum_depth"":61916,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":39712,""measure"":1,""u"":54406},""qubits"":7,""transpiled_quantum_gate_count"":94118},{""grover_power"":8,""max_transpiled_quantum_depth"":117044,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":75072,""measure"":1,""u"":102854},""qubits"":7,""transpiled_quantum_gate_count"":177926}]","[""u"",""cx""]",0,none; all-to-all analysis without a backend target or coupling map
1.0,actual_runtime_and_circuit_metrics,qiskit_statevector_mlae,Qiskit StatevectorSampler finite-shot CPU simulation of synthesized circuits; not a QPU,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,"[0,1,2,4]",1,4,3,False,2925413570,ok,,[],,,,0.9854570973016683,0.0010820973016683055,0.0010820973016683055,0.10243398592040628,0.9991224247281091,0.95,qiskit_mlae_likelihood_ratio,5641.559791,40.652833,5686.520292,6720.35325,316,116,measured-0116,0,qiskit_then_mc,20260802,3841747339,measured,11,7,7,7,4,1,4.298166,0.005583,1033.82725,120507,183443,366554,366554,"[{""grover_power"":0,""max_transpiled_quantum_depth"":13299,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":8568,""measure"":1,""u"":11667},""qubits"":7,""transpiled_quantum_gate_count"":20235},{""grover_power"":1,""max_transpiled_quantum_depth"":40101,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":25840,""measure"":1,""u"":35197},""qubits"":7,""transpiled_quantum_gate_count"":61037},{""grover_power"":2,""max_transpiled_quantum_depth"":66903,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":43112,""measure"":1,""u"":58727},""qubits"":7,""transpiled_quantum_gate_count"":101839},{""grover_power"":4,""max_transpiled_quantum_depth"":120507,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":77656,""measure"":1,""u"":105787},""qubits"":7,""transpiled_quantum_gate_count"":183443}]","[""u"",""cx""]",0,none; all-to-all analysis without a backend target or coupling map
1.0,actual_runtime_and_circuit_metrics,classical_monte_carlo,Python table MC,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,,,,3,False,1467324011,ok,,[],18,18,with_replacement,1.0,0.015625,0.015625,0.8241207763533426,1.0,0.95,wilson_score,0.021333,0.006625,0.028,0.028,317,116,measured-0116,1,qiskit_then_mc,20260802,3841747339,measured,,,,,,,,,,,,,,,,,
1.0,actual_runtime_and_circuit_metrics,classical_monte_carlo,Python table MC,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,64,35,64,True,False,,,,4,False,2193121659,ok,,[],35,0,with_replacement,0.0,0.0,0.0,0.0,0.09890099232440398,0.95,wilson_score,0.015583,0.001833,0.017458,0.017458,318,117,measured-0117,0,mc_then_qiskit,20260802,3841747339,measured,,,,,,,,,,,,,,,,,
1.0,actual_runtime_and_circuit_metrics,qiskit_statevector_mlae,Qiskit StatevectorSampler finite-shot CPU simulation of synthesized circuits; not a QPU,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,64,35,64,True,False,"[0,1,2,4,8]",1,5,4,False,3626523822,ok,,[],,,,1e-30,1e-30,1e-30,1e-30,0.00390950341710986,0.95,qiskit_mlae_likelihood_ratio,696.520583,99.520292,796.483208,814.706416,319,117,measured-0117,1,mc_then_qiskit,20260802,3841747339,measured,20,15,15,15,5,1,0.433125,0.005458,18.216208,1716,2758,5190,5190,"[{""grover_power"":0,""max_transpiled_quantum_depth"":1,""operation_counts_including_non_gates"":{""barrier"":1,""measure"":1,""u"":6},""qubits"":7,""transpiled_quantum_gate_count"":6},{""grover_power"":1,""max_transpiled_quantum_depth"":218,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":136,""measure"":1,""u"":214},""qubits"":7,""transpiled_quantum_gate_count"":350},{""grover_power"":2,""max_transpiled_quantum_depth"":432,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":272,""measure"":1,""u"":422},""qubits"":7,""transpiled_quantum_gate_count"":694},{""grover_power"":4,""max_transpiled_quantum_depth"":860,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":544,""measure"":1,""u"":838},""qubits"":7,""transpiled_quantum_gate_count"":1382},{""grover_power"":8,""max_transpiled_quantum_depth"":1716,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":1088,""measure"":1,""u"":1670},""qubits"":7,""transpiled_quantum_gate_count"":2758}]","[""u"",""cx""]",0,none; all-to-all analysis without a backend target or coupling map
1.0,actual_runtime_and_circuit_metrics,qiskit_statevector_mlae,Qiskit StatevectorSampler finite-shot CPU simulation of synthesized circuits; not a QPU,56,64,0.875,contiguous_prefix_visible_then_blocked,3c2388fcb014d41bb64b30937ecf31fd7ffb7b9790d03bc63ad567d3c56e6f33,32,18,64,False,False,"[0,1,2,4]",1,4,3,False,903668330,ok,,"[""RuntimeWarning: divide by zero encountered in scalar divide""]",,,,1.0,0.125,0.125,0.9863123486604318,1.0,0.95,qiskit_mlae_likelihood_ratio,5273.514333,41.051625,5319.092125,6259.573792,320,118,measured-0118,0,qiskit_then_mc,20260802,3841747339,measured,11,7,7,7,4,1,4.516625,0.005917,940.47775,107276,163382,326432,326432,"[{""grover_power"":0,""max_transpiled_quantum_depth"":11828,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":7616,""measure"":1,""u"":10390},""qubits"":7,""transpiled_quantum_gate_count"":18006},{""grover_power"":1,""max_transpiled_quantum_depth"":35690,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":22984,""measure"":1,""u"":31366},""qubits"":7,""transpiled_quantum_gate_count"":54350},{""grover_power"":2,""max_transpiled_quantum_depth"":59552,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":38352,""measure"":1,""u"":52342},""qubits"":7,""transpiled_quantum_gate_count"":90694},{""grover_power"":4,""max_transpiled_quantum_depth"":107276,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":69088,""measure"":1,""u"":94294},""qubits"":7,""transpiled_quantum_gate_count"":163382}]","[""u"",""cx""]",0,none; all-to-all analysis without a backend target or coupling map
1.0,actual_runtime_and_circuit_metrics,classical_monte_carlo,Python table MC,56,64,0.875,contiguous_prefix_visible_then_blocked,3c2388fcb014d41bb64b30937ecf31fd7ffb7b9790d03bc63ad567d3c56e6f33,32,18,64,False,False,,,,3,False,2716239433,ok,,[],18,16,with_replacement,0.8888888888888888,0.01388888888888884,0.01388888888888884,0.6720023486982121,0.9689804773543875,0.95,wilson_score,0.022416,0.00725,0.02975,0.02975,321,118,measured-0118,1,qiskit_then_mc,20260802,3841747339,measured,,,,,,,,,,,,,,,,,
1.0,actual_runtime_and_circuit_metrics,classical_monte_carlo,Python table MC,64,64,1.0,contiguous_prefix_visible_then_blocked,7c8975e1e60a5c8337f28edf8c33c3b180360b7279644a9bc1af3c51e6220bf5,256,245,64,True,True,,,,2,False,2911746187,ok,,[],245,245,with_replacement,1.0,0.0,0.0,0.984562625380435,1.0,0.95,wilson_score,0.062167,0.001792,0.064042,0.064042,322,119,measured-0119,0,mc_then_qiskit,20260802,3841747339,measured,,,,,,,,,,,,,,,,,
1.0,actual_runtime_and_circuit_metrics,qiskit_statevector_mlae,Qiskit StatevectorSampler finite-shot CPU simulation of synthesized circuits; not a QPU,64,64,1.0,contiguous_prefix_visible_then_blocked,7c8975e1e60a5c8337f28edf8c33c3b180360b7279644a9bc1af3c51e6220bf5,256,245,64,True,True,"[0,1,2,4,8]",7,35,2,False,3161591908,ok,,"[""RuntimeWarning: divide by zero encountered in scalar divide""]",,,,1.0,0.0,0.0,0.9993402060644846,1.0,0.95,qiskit_mlae_likelihood_ratio,702.550541,99.602791,802.723125,822.665834,323,119,measured-0119,1,mc_then_qiskit,20260802,3841747339,measured,140,105,105,105,5,1,0.560291,0.005375,19.939459,1716,2775,5225,36575,"[{""grover_power"":0,""max_transpiled_quantum_depth"":1,""operation_counts_including_non_gates"":{""barrier"":1,""measure"":1,""u"":7},""qubits"":7,""transpiled_quantum_gate_count"":7},{""grover_power"":1,""max_transpiled_quantum_depth"":218,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":136,""measure"":1,""u"":217},""qubits"":7,""transpiled_quantum_gate_count"":353},{""grover_power"":2,""max_transpiled_quantum_depth"":432,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":272,""measure"":1,""u"":427},""qubits"":7,""transpiled_quantum_gate_count"":699},{""grover_power"":4,""max_transpiled_quantum_depth"":860,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":544,""measure"":1,""u"":847},""qubits"":7,""transpiled_quantum_gate_count"":1391},{""grover_power"":8,""max_transpiled_quantum_depth"":1716,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":1088,""measure"":1,""u"":1687},""qubits"":7,""transpiled_quantum_gate_count"":2775}]","[""u"",""cx""]",0,none; all-to-all analysis without a backend target or coupling map
1.0,actual_runtime_and_circuit_metrics,qiskit_statevector_mlae,Qiskit StatevectorSampler finite-shot CPU simulation of synthesized circuits; not a QPU,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,"[0,1,2,4]",1,4,2,False,1137833914,ok,,[],,,,1e-30,1e-30,1e-30,1e-30,0.013687651339568268,0.95,qiskit_mlae_likelihood_ratio,288.548167,42.383333,331.236292,341.829209,324,120,measured-0120,0,qiskit_then_mc,20260802,3841747339,measured,11,7,7,7,4,1,0.296542,0.004541,10.588792,860,1382,2432,2432,"[{""grover_power"":0,""max_transpiled_quantum_depth"":1,""operation_counts_including_non_gates"":{""barrier"":1,""measure"":1,""u"":6},""qubits"":7,""transpiled_quantum_gate_count"":6},{""grover_power"":1,""max_transpiled_quantum_depth"":218,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":136,""measure"":1,""u"":214},""qubits"":7,""transpiled_quantum_gate_count"":350},{""grover_power"":2,""max_transpiled_quantum_depth"":432,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":272,""measure"":1,""u"":422},""qubits"":7,""transpiled_quantum_gate_count"":694},{""grover_power"":4,""max_transpiled_quantum_depth"":860,""operation_counts_including_non_gates"":{""barrier"":1,""cx"":544,""measure"":1,""u"":838},""qubits"":7,""transpiled_quantum_gate_count"":1382}]","[""u"",""cx""]",0,none; all-to-all analysis without a backend target or coupling map
1.0,actual_runtime_and_circuit_metrics,classical_monte_carlo,Python table MC,0,64,0.0,contiguous_prefix_visible_then_blocked,f5a5fd42d16a20302798ef6ed309979b43003d2320d9f0e8ea9831a92759fb4b,32,18,64,False,False,,,,2,False,3863165478,ok,,[],18,0,with_replacement,0.0,0.0,0.0,0.0,0.17587922364665756,0.95,wilson_score,0.019208,0.006292,0.025625,0.025625,325,120,measured-0120,1,qiskit_then_mc,20260802,3841747339,measured,,,,,,,,,,,,,,,,,
